make_model_ordinal,price,type_ordinal,warranty_ordinal,mileage,gearbox_ordinal,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,empty_weight,full_service_history,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,comfort_&_convenience_Package,num_of_extras,safety_security_package_labeled,entertainment_media_package_labeled,Compact,Convertible,Coupe,Off-Road/Pick-up,Sedan,Station wagon
2.0,30950.0,0.0,1.0,115949.0,1.0,0.0,1.0,1991.0,7.0,162.0,2.0,1455.0,0.0,1.0,2.0,0.0,6.0,280.0,6.9,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
16.0,117500.0,0.0,0.0,3808.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2290.0,1.0,1.0,1.0,1.0,0.0,215.0,2.359,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12950.0,0.0,1.0,236233.0,0.0,1.0,1.0,1461.0,6.0,89.0,1.0,1285.0,0.0,1.0,2.0,0.0,6.0,80.0,3.5,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12445.0,0.0,1.0,177477.0,0.0,1.0,1.0,1461.0,6.0,89.0,1.0,1285.0,1.0,1.0,2.0,0.0,6.0,80.0,3.5,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,48950.0,0.0,1.0,59012.0,1.0,0.0,1.0,1991.0,7.0,169.0,2.0,1455.0,1.0,1.0,1.0,0.0,3.0,225.0,7.3,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,28445.0,0.0,1.0,117613.0,1.0,0.0,1.0,1991.0,7.0,161.0,2.0,1455.0,0.0,1.0,2.0,0.0,9.0,265.0,6.9,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,119000.0,0.0,0.0,42000.0,1.0,0.0,1.0,3982.0,7.0,228.0,0.0,1645.0,1.0,1.0,2.0,0.0,7.0,375.0,9.6,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,48136.0,0.0,1.0,4537.0,1.0,0.0,1.0,1337.0,7.0,123.0,1.0,1275.0,1.0,1.0,1.0,0.0,1.0,100.0,6.1,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,51999.0,0.0,1.0,6642.0,1.0,0.0,1.0,2143.0,7.0,123.0,1.0,1275.0,1.0,1.0,1.0,0.0,1.0,100.0,6.1,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14945.0,0.0,0.0,188018.0,1.0,0.0,1.0,1595.0,8.0,131.0,1.0,1295.0,1.0,1.0,2.0,0.0,8.0,90.0,5.6,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,39900.0,0.0,0.0,46300.0,1.0,0.0,1.0,1991.0,7.0,162.0,2.0,1555.0,0.0,1.0,2.0,0.0,6.0,280.0,6.9,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,25950.0,0.0,1.0,136404.0,1.0,0.0,1.0,1991.0,7.0,162.0,2.0,1455.0,1.0,1.0,2.0,0.0,8.0,280.0,6.9,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,16950.0,0.0,0.0,165282.0,0.0,1.0,1.0,1461.0,6.0,105.0,1.0,1295.0,0.0,1.0,2.0,0.0,10.0,80.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,66890.0,0.0,1.0,500.0,1.0,0.0,1.0,1991.0,7.0,188.0,2.0,1455.0,0.0,1.0,1.0,0.0,0.0,225.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,34900.0,0.0,0.0,52694.0,1.0,0.0,1.0,1991.0,7.0,162.0,2.0,1455.0,1.0,1.0,2.0,0.0,6.0,280.0,6.9,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,44988.0,0.0,0.0,62182.0,1.0,0.0,1.0,1991.0,7.0,162.0,2.0,1455.0,1.0,1.0,2.0,0.0,4.0,280.0,6.9,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,27425.0,0.0,1.0,139464.0,1.0,0.0,1.0,1332.0,7.0,123.0,1.0,1275.0,0.0,1.0,2.0,1.0,4.0,120.0,5.3,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8.0,44980.0,0.0,1.0,34408.0,1.0,0.0,1.0,1991.0,7.0,145.0,1.0,1355.0,0.0,1.0,1.0,1.0,3.0,165.0,6.4,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,174500.0,0.0,0.0,39888.0,1.0,0.0,1.0,3982.0,7.0,258.0,2.0,2020.0,1.0,1.0,4.0,0.0,2.0,320.0,12.9,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,33945.0,0.0,1.0,47514.0,1.0,0.0,1.0,1991.0,7.0,141.0,1.0,1350.0,0.0,0.0,1.0,1.0,3.0,140.0,6.1,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,29950.0,0.0,1.0,69463.0,1.0,0.0,1.0,1991.0,7.0,161.0,2.0,1455.0,1.0,1.0,2.0,0.0,8.0,280.0,6.9,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,19950.0,0.0,1.0,141989.0,0.0,1.0,1.0,1461.0,6.0,102.0,1.0,1295.0,0.0,1.0,1.0,0.0,5.0,80.0,3.9,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8.0,44500.0,0.0,1.0,14250.0,1.0,0.0,1.0,1332.0,7.0,0.0,1.0,1580.0,0.0,1.0,1.0,1.0,1.0,160.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,22945.0,0.0,0.0,108464.0,1.0,0.0,1.0,1595.0,7.0,126.0,1.0,1295.0,1.0,1.0,2.0,1.0,5.0,75.0,5.4,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,38999.0,0.0,1.0,59381.0,1.0,0.0,1.0,2143.0,7.0,123.0,1.0,1275.0,1.0,1.0,1.0,1.0,3.0,100.0,5.3,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,6400.0,0.0,0.0,179000.0,1.0,1.0,1.0,1991.0,6.0,99.5,1.0,1345.0,0.0,1.0,2.0,0.0,16.0,80.0,5.2,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13990.0,0.0,0.0,123000.0,0.0,1.0,1.0,1991.0,6.0,99.5,1.0,1345.0,0.0,1.0,2.0,0.0,10.0,80.0,5.2,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,23990.0,0.0,0.0,51078.0,1.0,1.0,1.0,1461.0,7.0,99.5,1.0,1295.0,0.0,1.0,1.0,0.0,3.0,85.0,4.1,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,16800.0,0.0,1.0,154000.0,1.0,1.0,1.0,1500.0,7.0,102.0,1.0,1295.0,0.0,1.0,1.0,0.0,8.0,80.0,3.9,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,26900.0,0.0,0.0,139719.0,1.0,1.0,1.0,1950.0,7.0,0.0,1.0,1290.0,1.0,1.0,1.0,1.0,3.0,110.0,4.8,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,13900.0,0.0,1.0,212000.0,0.0,1.0,1.0,1595.0,5.0,98.0,1.0,1270.0,0.0,1.0,2.0,1.0,6.0,75.0,3.8,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,59950.0,0.0,0.0,8400.0,1.0,0.0,1.0,1991.0,7.0,175.0,2.0,1480.0,1.0,1.0,1.0,0.0,1.0,225.0,8.3,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,23990.0,0.0,0.0,51078.0,1.0,1.0,1.0,1461.0,7.0,99.5,1.0,1295.0,0.0,1.0,1.0,0.0,3.0,85.0,4.1,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8.0,19750.0,0.0,1.0,151300.0,1.0,0.0,1.0,1991.0,7.0,145.0,1.0,1345.0,1.0,1.0,2.0,1.0,9.0,155.0,6.2,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
17.0,15000.0,0.0,0.0,129000.0,1.0,1.0,1.0,1598.0,6.0,114.0,1.0,1395.0,0.0,1.0,2.0,1.0,9.0,100.0,5.3,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,72890.0,0.0,0.0,12900.0,1.0,0.0,1.0,1991.0,8.0,162.0,2.0,1555.0,0.0,1.0,1.0,0.0,1.0,310.0,8.4,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,28980.0,0.0,0.0,36605.0,1.0,1.0,1.0,2143.0,7.0,120.0,1.0,1485.0,0.0,0.0,2.0,1.0,5.0,132.0,4.35,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,37900.0,0.0,0.0,71927.0,1.0,0.0,1.0,1991.0,7.0,143.0,1.0,1350.0,1.0,1.0,3.0,1.0,2.0,140.0,6.2,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,23780.0,0.0,1.0,80928.0,1.0,1.0,1.0,2143.0,7.0,101.5,1.0,1275.0,0.0,1.0,2.0,1.0,4.0,100.0,4.2,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8.0,31718.0,0.0,0.0,83624.0,1.0,0.0,1.0,1332.0,8.0,22.0,1.0,1680.0,0.0,1.0,1.0,1.0,1.0,160.0,1.4,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,27800.0,0.0,0.0,61618.0,1.0,1.0,1.0,1461.0,7.0,99.5,1.0,1425.0,0.0,1.0,2.0,0.0,4.0,80.0,3.7,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,26850.0,0.0,0.0,25681.0,1.0,0.0,1.0,1332.0,7.0,126.0,1.0,1365.0,0.0,1.0,3.0,0.0,2.0,100.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,4850.0,0.0,1.0,176000.0,0.0,0.0,1.0,1498.0,5.0,139.0,1.0,1245.0,1.0,0.0,1.0,1.0,11.0,70.0,5.8,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,31450.0,0.0,1.0,99597.0,1.0,1.0,1.0,1461.0,7.0,99.5,1.0,1325.0,1.0,1.0,1.0,0.0,3.0,85.0,4.6,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,17944.0,0.0,1.0,99939.0,0.0,0.0,1.0,1595.0,6.0,131.0,1.0,1270.0,1.0,1.0,1.0,0.0,6.0,90.0,5.6,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,19950.0,0.0,1.0,189278.0,1.0,1.0,1.0,2143.0,7.0,0.0,1.0,1345.0,1.0,1.0,2.0,1.0,7.0,100.0,3.8,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8.0,38990.0,0.0,0.0,32800.0,1.0,0.0,1.0,1332.0,8.0,22.0,1.0,1700.0,0.0,1.0,3.0,1.0,2.0,160.0,1.3,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,23536.0,0.0,0.0,29721.0,1.0,1.0,1.0,1461.0,7.0,99.5,1.0,1445.0,0.0,1.0,1.0,0.0,3.0,85.0,3.9,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,20490.0,0.0,0.0,75000.0,1.0,1.0,1.0,2143.0,7.0,120.0,1.0,1485.0,0.0,1.0,1.0,1.0,6.0,130.0,4.1,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,37950.0,0.0,0.0,67953.0,1.0,0.0,1.0,1332.0,7.0,0.0,1.0,1275.0,1.0,1.0,2.0,1.0,4.0,121.0,5.2,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8.0,36999.0,0.0,0.0,25900.0,1.0,0.0,1.0,1332.0,8.0,22.0,1.0,1680.0,0.0,1.0,1.0,1.0,1.0,160.0,1.4,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,33950.0,0.0,1.0,74951.0,1.0,0.0,1.0,1333.0,7.0,123.0,1.0,1275.0,1.0,1.0,2.0,1.0,4.0,120.0,5.3,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12245.0,0.0,0.0,140230.0,0.0,1.0,1.0,1461.0,6.0,92.0,1.0,1285.0,1.0,0.0,2.0,0.0,9.0,80.0,3.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,19995.0,0.0,1.0,63522.0,0.0,0.0,1.0,1595.0,6.0,123.0,1.0,1275.0,1.0,1.0,2.0,1.0,5.0,115.0,5.3,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8.0,37990.0,0.0,0.0,33576.0,1.0,0.0,1.0,1991.0,7.0,22.0,2.0,1680.0,0.0,1.0,1.0,1.0,3.0,165.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18.0,30490.0,0.0,1.0,28539.0,0.0,1.0,1.0,1900.0,6.0,134.0,1.0,1460.0,0.0,1.0,1.0,0.0,1.0,85.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,27800.0,0.0,0.0,61618.0,1.0,1.0,1.0,1461.0,7.0,99.5,1.0,1425.0,0.0,0.0,2.0,0.0,4.0,80.0,3.7,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,16945.0,0.0,1.0,135462.0,1.0,0.0,1.0,1595.0,7.0,124.0,1.0,1295.0,0.0,0.0,2.0,0.0,7.0,90.0,5.3,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8.0,18950.0,0.0,1.0,114795.0,1.0,0.0,1.0,1991.0,7.0,0.0,1.0,1345.0,1.0,1.0,3.0,1.0,10.0,155.0,6.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,26980.0,0.0,1.0,82571.0,1.0,0.0,1.0,1595.0,7.0,126.0,1.0,1295.0,0.0,1.0,2.0,0.0,4.0,90.0,5.4,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,18945.0,0.0,0.0,96488.0,1.0,0.0,1.0,1595.0,8.0,124.0,1.0,1295.0,1.0,1.0,3.0,0.0,7.0,90.0,5.3,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,22950.0,0.0,1.0,109275.0,1.0,0.0,1.0,1595.0,7.0,126.0,1.0,1295.0,1.0,1.0,2.0,0.0,4.0,90.0,5.4,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
19.0,40890.0,0.0,1.0,5000.0,1.0,0.0,1.0,1332.0,8.0,118.0,2.0,1705.0,0.0,1.0,1.0,0.0,0.0,87.0,8.4,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.0,39900.0,0.0,1.0,7000.0,1.0,0.0,1.0,1332.0,8.0,118.0,2.0,1705.0,0.0,1.0,1.0,0.0,0.0,87.0,8.4,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.0,38890.0,0.0,1.0,5000.0,1.0,0.0,1.0,1332.0,8.0,118.0,2.0,1705.0,0.0,1.0,1.0,0.0,0.0,87.0,8.4,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,32990.0,0.0,0.0,41004.0,1.0,0.0,1.0,1332.0,7.0,120.0,1.0,1275.0,0.0,1.0,2.0,1.0,4.0,120.0,5.3,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12295.0,0.0,1.0,161839.0,0.0,0.0,1.0,1595.0,6.0,128.0,1.0,1270.0,1.0,1.0,2.0,0.0,9.0,90.0,5.5,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,27400.0,0.0,0.0,96300.0,1.0,1.0,1.0,1461.0,7.0,99.5,1.0,1445.0,0.0,1.0,2.0,0.0,4.0,85.0,3.9,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,52999.0,0.0,1.0,50426.0,1.0,0.0,1.0,1991.0,7.0,164.0,2.0,1455.0,0.0,1.0,1.0,0.0,3.0,228.0,7.3,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,29950.0,0.0,0.0,63267.0,1.0,0.0,1.0,1332.0,7.0,123.0,1.0,1275.0,1.0,0.0,2.0,1.0,4.0,121.0,5.3,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8.0,36900.0,0.0,0.0,17500.0,1.0,0.0,1.0,1332.0,8.0,22.0,1.0,1680.0,0.0,1.0,1.0,1.0,1.0,160.0,1.4,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8.0,22950.0,0.0,1.0,81835.0,1.0,0.0,1.0,1991.0,7.0,140.0,1.0,1365.0,1.0,1.0,1.0,1.0,8.0,155.0,6.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,34950.0,0.0,1.0,74458.0,1.0,0.0,1.0,1332.0,7.0,122.0,1.0,1265.0,1.0,1.0,2.0,0.0,4.0,100.0,5.3,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,35950.0,0.0,1.0,14683.0,1.0,0.0,1.0,1332.0,7.0,126.0,1.0,1265.0,1.0,1.0,1.0,0.0,1.0,100.0,6.1,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,19990.0,0.0,0.0,87119.0,1.0,1.0,1.0,2143.0,7.0,101.5,1.0,1485.0,0.0,0.0,2.0,1.0,5.0,100.0,3.8,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,18750.0,0.0,1.0,108208.0,0.0,0.0,1.0,1595.0,6.0,126.0,1.0,1295.0,1.0,1.0,3.0,0.0,7.0,90.0,5.4,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,15250.0,0.0,0.0,100532.0,0.0,0.0,1.0,1595.0,6.0,133.0,1.0,1270.0,1.0,1.0,1.0,0.0,9.0,90.0,5.7,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18.0,22790.0,0.0,1.0,47638.0,1.0,1.0,1.0,1500.0,7.0,102.0,1.0,1395.0,0.0,1.0,1.0,1.0,5.0,80.0,3.9,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,27250.0,0.0,1.0,86000.0,1.0,1.0,1.0,1461.0,6.0,0.0,1.0,1295.0,1.0,0.0,1.0,0.0,3.0,85.0,8.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18.0,28790.0,0.0,1.0,24045.0,0.0,1.0,1.0,1500.0,6.0,104.0,1.0,1425.0,0.0,1.0,1.0,1.0,3.0,85.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,28590.0,0.0,0.0,70840.0,1.0,1.0,1.0,1461.0,7.0,108.0,1.0,1345.0,0.0,1.0,2.0,0.0,4.0,85.0,3.9,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,14990.0,0.0,1.0,69210.0,0.0,1.0,1.0,1461.0,5.0,98.0,1.0,1270.0,0.0,0.0,1.0,1.0,8.0,67.0,3.8,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,23190.0,0.0,1.0,25919.0,1.0,1.0,1.0,1500.0,7.0,103.0,1.0,1445.0,0.0,1.0,1.0,0.0,3.0,85.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13950.0,0.0,0.0,133773.0,0.0,0.0,1.0,1595.0,6.0,120.0,1.0,1260.0,1.0,1.0,3.0,0.0,9.0,90.0,5.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,33500.0,0.0,1.0,64810.0,1.0,0.0,1.0,1332.0,7.0,123.0,1.0,1275.0,1.0,1.0,3.0,1.0,3.0,121.0,5.3,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,31500.0,0.0,0.0,47500.0,1.0,0.0,1.0,1991.0,7.0,141.0,1.0,1450.0,0.0,1.0,3.0,1.0,3.0,140.0,6.1,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,17995.0,0.0,1.0,198291.0,0.0,1.0,1.0,1461.0,6.0,89.0,1.0,1285.0,1.0,1.0,2.0,0.0,4.0,79.0,3.5,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,17950.0,0.0,1.0,75594.0,0.0,0.0,1.0,1595.0,6.0,120.0,1.0,1270.0,1.0,1.0,1.0,0.0,6.0,90.0,5.2,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,26890.0,0.0,0.0,29999.0,1.0,1.0,1.0,1461.0,7.0,99.5,1.0,1445.0,0.0,1.0,3.0,0.0,3.0,85.0,3.9,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,20500.0,0.0,1.0,95698.0,1.0,0.0,1.0,1595.0,7.0,123.0,1.0,1275.0,1.0,1.0,3.0,1.0,9.0,115.0,5.3,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,18999.0,0.0,1.0,96010.0,1.0,1.0,1.0,1461.0,7.0,98.0,1.0,1325.0,1.0,1.0,1.0,0.0,6.0,80.0,3.7,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,28490.0,0.0,1.0,33349.0,1.0,1.0,1.0,1950.0,7.0,121.0,1.0,1295.0,1.0,0.0,1.0,0.0,1.0,85.0,4.6,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,14885.0,0.0,1.0,152591.0,0.0,0.0,1.0,1595.0,6.0,124.0,1.0,1270.0,1.0,0.0,1.0,1.0,5.0,75.0,5.4,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
19.0,39990.0,0.0,1.0,4955.0,1.0,0.0,1.0,1332.0,8.0,118.0,2.0,1705.0,0.0,1.0,1.0,0.0,1.0,87.0,8.4,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,17950.0,0.0,1.0,132111.0,1.0,0.0,1.0,1595.0,7.0,133.0,1.0,1295.0,0.0,1.0,6.0,0.0,8.0,90.0,5.7,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,38950.0,0.0,0.0,15406.0,1.0,0.0,1.0,1332.0,7.0,0.0,1.0,1275.0,1.0,1.0,3.0,1.0,3.0,121.0,5.2,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,20480.0,0.0,1.0,113284.0,1.0,0.0,1.0,1596.0,5.0,126.0,1.0,1270.0,1.0,1.0,1.0,1.0,6.0,75.0,7.9,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,18400.0,0.0,0.0,102998.0,1.0,0.0,1.0,1595.0,7.0,126.0,1.0,1295.0,1.0,1.0,3.0,0.0,7.0,90.0,5.4,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
19.0,37490.0,0.0,1.0,8500.0,1.0,1.0,1.0,1950.0,8.0,118.0,2.0,1705.0,0.0,1.0,1.0,0.0,0.0,87.0,8.4,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,21945.0,0.0,0.0,50340.0,1.0,0.0,1.0,1595.0,7.0,121.0,1.0,1295.0,1.0,1.0,2.0,0.0,6.0,90.0,5.2,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,21950.0,0.0,0.0,87385.0,1.0,0.0,1.0,1595.0,7.0,0.0,1.0,1295.0,1.0,1.0,3.0,0.0,7.0,90.0,5.1,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,33950.0,0.0,1.0,86828.0,1.0,0.0,1.0,1333.0,7.0,123.0,1.0,1275.0,1.0,1.0,2.0,1.0,4.0,120.0,5.3,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.0,39490.0,0.0,1.0,5000.0,1.0,0.0,1.0,1332.0,8.0,118.0,2.0,1705.0,0.0,1.0,1.0,0.0,0.0,87.0,8.4,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,21999.0,0.0,0.0,93827.0,1.0,1.0,1.0,2143.0,7.0,99.0,1.0,1275.0,0.0,1.0,2.0,1.0,6.0,101.0,4.2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18.0,18390.0,0.0,1.0,66574.0,0.0,1.0,1.0,1500.0,6.0,102.0,1.0,1395.0,0.0,1.0,1.0,1.0,5.0,66.0,3.9,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,32490.0,0.0,0.0,49612.0,1.0,0.0,1.0,1332.0,7.0,123.0,1.0,1275.0,0.0,1.0,2.0,1.0,4.0,120.0,5.3,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18.0,28290.0,0.0,1.0,22888.0,0.0,1.0,1.0,1500.0,6.0,104.0,1.0,1425.0,0.0,1.0,1.0,1.0,3.0,85.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,30900.0,0.0,0.0,13200.0,1.0,0.0,1.0,1332.0,7.0,120.0,1.0,1375.0,0.0,1.0,1.0,1.0,2.0,120.0,5.3,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,21800.0,0.0,0.0,94000.0,1.0,1.0,1.0,2143.0,7.0,101.5,1.0,1275.0,0.0,1.0,2.0,1.0,4.0,100.0,3.8,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
19.0,39490.0,0.0,1.0,8500.0,1.0,0.0,1.0,1332.0,8.0,118.0,2.0,1705.0,0.0,1.0,1.0,0.0,0.0,87.0,8.4,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,23490.0,0.0,0.0,80630.0,1.0,1.0,1.0,2143.0,7.0,99.0,1.0,1385.0,0.0,0.0,2.0,1.0,4.0,100.0,4.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
